Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"startApplication(""C:\Users\Jose_Arrieta\Desktop\JA\Proyectos\Automatizacion de pruebas\APK para inicio\crtopyinfinitymobilebanking-release (8).apk"", true)",,,,2022-05-02 19:47:48,2022-05-02 19:48:29,"40,743s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 19:48:29,2022-05-02 19:48:39,"10,004s",PASSED
"tap(findTestObject(""""), 0)",,,,2022-05-02 19:48:39,2022-05-02 19:48:40,"0,834s",FAILED
"takeScreenshot(""C:\Users\JOSE_A~1\AppData\Local\Temp\screenshot9162546691477894720.png"")",,,,2022-05-02 19:48:40,2022-05-02 19:48:41,"0,788s",PASSED
closeApplication(),,,,2022-05-02 19:48:41,2022-05-02 19:48:54,"13,834s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/25 Especificaciones funcionales - Falla de conexión en Preguntas Frecuentes y Pantalla Bases y condiciones,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-02 19:48:54,2022-05-02 19:50:28,"1m - 33,309s",FAILED
"startApplication(""C:\Users\Jose_Arrieta\Desktop\JA\Proyectos\Automatizacion de pruebas\APK para inicio\crtopyinfinitymobilebanking-release (8).apk"", false)",,,,2022-05-02 19:48:55,2022-05-02 19:49:42,"47,331s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 19:49:42,2022-05-02 19:49:52,"10,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-02 19:49:52,2022-05-02 19:49:54,"2,144s",PASSED
"toggleAirplaneMode("""", CONTINUE_ON_FAILURE)",,,,2022-05-02 19:49:54,2022-05-02 19:49:56,"1,371s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes""), 0)",,,,2022-05-02 19:49:56,2022-05-02 19:49:56,"0,718s",PASSED
"getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-02 19:49:56,2022-05-02 19:50:26,"30,092s",FAILED
"verifyEqual(Falladeconexion, "" Falla de conexión en Preguntas Frecuentes y Pantalla Bases y condiciones"")",,,,2022-05-02 19:50:26,2022-05-02 19:50:26,"0,003s",FAILED
"verifyElementHasAttribute(findTestObject(null), """", 0)",,,,2022-05-02 19:50:26,2022-05-02 19:50:28,"1,275s",FAILED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/26 Falla de Conexión en la pantalla de Seguridad,,"En caso de falla de conexión, al intentar ingresar a la Pantalla Seguridad, se mostrará un alert nativo del SO con los siguientes elementos:
1- Título “Mensaje”.
2- Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.
3- Botón Aceptar.
El botón Aceptar cierra el alert y mantiene al usuario en la Pantalla Soporte.

El back nativo del sistema operativo, regresa al usuario a la Pantalla Soporte.


Resultado Obtenido",TET-824,2022-05-02 19:50:28,2022-05-02 19:51:25,"56,885s",FAILED
"startApplication(""C:\Users\Jose_Arrieta\Desktop\JA\Proyectos\Automatizacion de pruebas\APK para inicio\crtopyinfinitymobilebanking-release (8).apk"", false)",,,,2022-05-02 19:50:28,2022-05-02 19:50:40,"11,956s",PASSED
"delay(10, STOP_ON_FAILURE)",,,,2022-05-02 19:50:40,2022-05-02 19:50:50,"10,002s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Soporte""), 0)",,,,2022-05-02 19:50:50,2022-05-02 19:50:52,"2,293s",PASSED
"toggleAirplaneMode(""modo avion"", CONTINUE_ON_FAILURE)",,,,2022-05-02 19:50:52,2022-05-02 19:50:53,"0,697s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-02 19:50:53,2022-05-02 19:50:55,"1,413s",PASSED
"getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-02 19:50:55,2022-05-02 19:51:25,"30,115s",FAILED
"verifyEqual(Falladeconexion, ""Ups Hubo una falla en la conexión. Por favor, verificá y probá de nuevo"")",,,,2022-05-02 19:51:25,2022-05-02 19:51:25,"0,003s",FAILED
