Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/89 Falla de Conexión en la Pantalla Datos Olvidaste tu contraseña,,"Resultado Esperado
En caso de falla de conexión, al intentar ingresar a la Pantalla Datos - ¿Olvidaste tu contraseña?, se mostrará un alert nativo del SO con los siguientes elementos:
1- Título “Mensaje”.

Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.

Botón Aceptar.

El botón Aceptar cierra el alert, y mantiene al usuario en la Pantalla Datos, los datos ingresado por el usuario en todos los campos, se mantienen en pantalla.",TET-855,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,009s",PASSED
return null,,,,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,000s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/90 Validación de envío de peticiones Pantalla Datos - Olvidaste tu contraseña,,,TET-854,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,009s",PASSED
return null,,,,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,000s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/91 Estructura de Pantalla - Pantalla Código de seguridad - Olvidaste tu contraseña,,,TET-853,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,381s",PASSED
return null,,,,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,000s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/92 Solicitar Código de Seguridad - Pantalla Código de seguridad - Olvidaste tu contraseña,,,TET-852,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,350s",PASSED
return null,,,,2022-05-24 00:50:36,2022-05-24 00:50:36,"0,001s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/93 Estructura de la pantalla - Pantalla Nueva Contrseña - Olvidaste tu contraseña,,,TET-851,2022-05-24 00:50:36,2022-05-24 00:50:37,"0,365s",PASSED
return null,,,,2022-05-24 00:50:37,2022-05-24 00:50:37,"0,001s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/94 Campo Nueva Contraseña - Pantalla Nueva Contrseña - Olvidaste tu contraseña,,,TET-850,2022-05-24 00:50:37,2022-05-24 00:50:37,"0,344s",PASSED
return null,,,,2022-05-24 00:50:37,2022-05-24 00:50:37,"0,000s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/95 Campo Confirmación nueva contraseña - Pantalla Nueva Contraseña - Olvidaste tu contraseña,,,TET-849,2022-05-24 00:50:37,2022-05-24 00:50:38,"0,358s",PASSED
return null,,,,2022-05-24 00:50:38,2022-05-24 00:50:38,"0,001s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/96 Botón Resetear - Pantalla Nueva Contraseña - Olvidaste tu contraseña,,,TET-848,2022-05-24 00:50:38,2022-05-24 00:50:38,"0,352s",PASSED
return null,,,,2022-05-24 00:50:38,2022-05-24 00:50:38,"0,001s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/97 Validaciones de Front Nueva Contraseña - Pantalla Nueva Contraseña - Olvidaste tu contraseña,,,TET-847,2022-05-24 00:50:38,2022-05-24 00:50:38,"0,353s",PASSED
return null,,,,2022-05-24 00:50:38,2022-05-24 00:50:38,"0,001s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/98 Falla de conexión - Pantalla Nueva Contraseña - Olvidaste tu contraseña,,,TET-846,2022-05-24 00:50:38,2022-05-24 00:50:39,"0,394s",PASSED
return null,,,,2022-05-24 00:50:39,2022-05-24 00:50:39,"0,000s",PASSED
,,,,,,,
Test Cases/Sprint 1/07HU-Olvidé mi contraseña/99 Back nativo - Pantalla Nueva Contraseña - Olvidaste tu contraseña,,,TET-845,2022-05-24 00:50:39,2022-05-24 00:50:39,"0,352s",PASSED
return null,,,,2022-05-24 00:50:39,2022-05-24 00:50:39,"0,000s",PASSED
