Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-23 22:43:31,2022-05-23 22:43:34,"2,784s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-23 22:43:34,2022-05-23 22:43:36,"2,030s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-23 22:43:36,2022-05-23 22:43:37,"1,328s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-23 22:43:37,2022-05-23 22:43:57,"19,655s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-23 22:43:57,2022-05-23 22:43:58,"1,145s",PASSED
"tap(findTestObject(""Sprint 1/cierre de sesion/android.widget.Button - SI (cerrar sesion)""), 0)",,,,2022-05-23 22:43:58,2022-05-23 22:43:59,"0,765s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/16 Cierre de sesión del cliente desde la pantalla Resumen de Saldo,,"l back nativo del sistema operativo muestra un alert con los siguientes elementos:
1- Mensaje con el texto “¿Estás seguro de querer salir?”.
2- Botón No.
3- Botón Sí.

Al seleccionar el botón No, cierra el alert y mantiene al usuario en la Pantalla Resumen de saldo.

Al seleccionar el botón Sí, se cierra la aplicación móvil y se muestra al usuario la Pantalla Cierre de sesión.

Cierre de Sesion por inactividad",TET-948,2022-05-23 22:43:59,2022-05-23 22:44:52,"53,181s",PASSED
"startApplication(URL, false)",,,,2022-05-23 22:43:59,2022-05-23 22:44:13,"14,066s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 22:44:13,2022-05-23 22:44:23,"10,003s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-23 22:44:23,2022-05-23 22:44:25,"2,021s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-23 22:44:25,2022-05-23 22:44:28,"2,664s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-23 22:44:28,2022-05-23 22:44:30,"1,861s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-23 22:44:30,2022-05-23 22:44:31,"1,357s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-23 22:44:31,2022-05-23 22:44:49,"18,088s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-23 22:44:49,2022-05-23 22:44:51,"2,099s",PASSED
"tap(findTestObject(""Sprint 1/cierre de sesion/android.widget.Button - SI (cerrar sesion)""), 0)",,,,2022-05-23 22:44:51,2022-05-23 22:44:52,"0,706s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/17 Cierre de Sesión - Desde la pantalla Resumen -por Tiempo de Inactividad,,"El tiempo de inactividad para cerrar la sesión es de cinco (05) minutos.

 Al cumplirse el tiempo de inactividad, la App cierra la sesión del usuario y muestra la Pantalla Cierre de sesión.",TET-945,2022-05-23 22:44:52,2022-05-23 22:50:41,"5m - 48,568s",FAILED
"startApplication(URL, true)",,,,2022-05-23 22:44:53,2022-05-23 22:45:30,"36,946s",FAILED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 22:45:30,2022-05-23 22:45:40,"10,011s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-23 22:45:40,2022-05-23 22:45:40,"0,245s",FAILED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-23 22:45:40,2022-05-23 22:45:40,"0,187s",FAILED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-23 22:45:40,2022-05-23 22:45:40,"0,206s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-23 22:45:40,2022-05-23 22:45:40,"0,206s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-23 22:45:40,2022-05-23 22:45:41,"0,204s",FAILED
"delay(300, CONTINUE_ON_FAILURE)",,,,2022-05-23 22:45:41,2022-05-23 22:50:41,"5m - 0,008s",PASSED
"MensajeInactividad = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Sesin cerrada por inactividad. Ingres de nuevo""), 0)",,,,2022-05-23 22:50:41,2022-05-23 22:50:41,"0,193s",FAILED
"verifyEqual(MensajeInactividad, ""Sesión cerrada por inactividad. Ingresá de nuevo."")",,,,2022-05-23 22:50:41,2022-05-23 22:50:41,"0,003s",FAILED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/18 Validaciones Funcionales - Intentar iniciar sesión con falla de conexión,,"n caso de falla de conexión, al seleccionar el botón Ingresar, se mostrará un alert nativo del SO con los siguientes elementos:
1- Título “Mensaje”.
2- Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.
3- Botón Aceptar.",TET-906,2022-05-23 22:50:41,2022-05-23 22:51:22,"41,199s",FAILED
"startApplication(URL, false)",,,,2022-05-23 22:50:41,2022-05-23 22:51:04,"23,084s",FAILED
"delay(10, STOP_ON_FAILURE)",,,,2022-05-23 22:51:04,2022-05-23 22:51:14,"10,015s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-23 22:51:14,2022-05-23 22:51:18,"4,179s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-23 22:51:18,2022-05-23 22:51:19,"0,216s",FAILED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-23 22:51:19,2022-05-23 22:51:19,"0,221s",FAILED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-23 22:51:19,2022-05-23 22:51:19,"0,188s",FAILED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Ingresar""), 0)",,,,2022-05-23 22:51:19,2022-05-23 22:51:19,"0,224s",FAILED
"Mensajefallaconexion = getText(findTestObject(""Sprint 1/falla de conexion dashboard/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-23 22:51:19,2022-05-23 22:51:19,"0,207s",FAILED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-23 22:51:19,2022-05-23 22:51:19,"0,003s",FAILED
"tap(findTestObject(""Sprint 1/falla de conexion dashboard/android.widget.Button - ACEPTAR""), 0)",,,,2022-05-23 22:51:19,2022-05-23 22:51:20,"0,186s",FAILED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-23 22:51:20,2022-05-23 22:51:22,"2,298s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/19 Estructura de pantalla - Pantalla Cierre de sesión,,"a pantalla cuenta con los siguientes elementos:

 Encabezado de la pantalla con banner principal (logotipo del banco).

Icono de confirmación en color verde.

 Texto informativo 1.

  Texto informativo 2.

 Ingresar (Botón).",TET-901,2022-05-23 22:51:22,2022-05-23 22:51:45,"23,046s",FAILED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-23 22:51:22,2022-05-23 22:51:44,"22,105s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-23 22:51:44,2022-05-23 22:51:45,"0,197s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-23 22:51:45,2022-05-23 22:51:45,"0,175s",FAILED
"mensajecierresesion = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Ests seguro de querer salir""), 0)",,,,2022-05-23 22:51:45,2022-05-23 22:51:45,"0,250s",FAILED
"verifyEqual(mensajecierresesion, ""¿Estás seguro de querer salir?"")",,,,2022-05-23 22:51:45,2022-05-23 22:51:45,"0,002s",FAILED
