Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes (1)""), 0)",,,,2022-05-24 00:07:47,2022-05-24 00:07:47,"0,175s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Back Preguntas Frecuentes""), 0)",,,,2022-05-24 00:07:47,2022-05-24 00:07:47,"0,160s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/Soporte/android.widget.TextView - Bases y condiciones (1)""), 0)",,,,2022-05-24 00:07:47,2022-05-24 00:07:47,"0,162s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Back Bases y Condiciones""), 0)",,,,2022-05-24 00:07:47,2022-05-24 00:07:47,"0,153s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-24 00:07:47,2022-05-24 00:07:47,"0,158s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Back Seguridad""), 0)",,,,2022-05-24 00:07:47,2022-05-24 00:07:47,"0,159s",FAILED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/23 Especificaciones Funcionales - Compartir,,El back nativo del sistema operativo Android regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-24 00:07:48,2022-05-24 00:08:19,"31,188s",FAILED
"startApplication(URL, true)",,,,2022-05-24 00:07:48,2022-05-24 00:08:08,"20,185s",FAILED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-24 00:08:08,2022-05-24 00:08:18,"10,005s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-24 00:08:18,2022-05-24 00:08:18,"0,162s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView boton compartir""), 0)",,,,2022-05-24 00:08:18,2022-05-24 00:08:19,"0,159s",FAILED
"Textocompartir = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Se copi la informacin de esta versin en tu dispositivo""), 0)",,,,2022-05-24 00:08:19,2022-05-24 00:08:19,"0,147s",FAILED
"verifyEqual(Textocompartir, ""Se copió la información de esta versión en tu dispositivo."")",,,,2022-05-24 00:08:19,2022-05-24 00:08:19,"0,004s",FAILED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/24 - Especificaciones Funcionales - Opción Llamanos,,El botón de flecha para regresar regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-24 00:08:19,2022-05-24 00:08:50,"31,047s",FAILED
"startApplication(URL, true)",,,,2022-05-24 00:08:19,2022-05-24 00:08:39,"20,187s",FAILED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-24 00:08:39,2022-05-24 00:08:49,"10,004s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Soporte""), 0)",,,,2022-05-24 00:08:49,2022-05-24 00:08:50,"0,148s",FAILED
"takeScreenshot("""", CONTINUE_ON_FAILURE)",,,,2022-05-24 00:08:50,2022-05-24 00:08:50,"0,079s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Boton Back""), 0)",,,,2022-05-24 00:08:50,2022-05-24 00:08:50,"0,158s",FAILED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/25 Especificaciones funcionales - Falla de conexión en Preguntas Frecuentes y Pantalla Bases y condiciones,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-24 00:08:50,2022-05-24 00:09:21,"31,639s",FAILED
"startApplication(URL, false)",,,,2022-05-24 00:08:50,2022-05-24 00:09:10,"20,220s",FAILED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-24 00:09:10,2022-05-24 00:09:21,"10,008s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,150s",FAILED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,142s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes""), 0)",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,158s",FAILED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,144s",FAILED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,004s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,153s",FAILED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-24 00:09:21,2022-05-24 00:09:21,"0,129s",FAILED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/26 Falla de Conexión en la pantalla de Seguridad,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-24 00:09:21,2022-05-24 00:09:53,"31,676s",FAILED
"startApplication(URL, false)",,,,2022-05-24 00:09:22,2022-05-24 00:09:42,"20,200s",FAILED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-24 00:09:42,2022-05-24 00:09:52,"10,010s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-24 00:09:52,2022-05-24 00:09:52,"0,148s",FAILED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-24 00:09:52,2022-05-24 00:09:52,"0,141s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-24 00:09:52,2022-05-24 00:09:53,"0,142s",FAILED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-24 00:09:53,2022-05-24 00:09:53,"0,143s",FAILED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-24 00:09:53,2022-05-24 00:09:53,"0,004s",FAILED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-24 00:09:53,2022-05-24 00:09:53,"0,150s",FAILED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-24 00:09:53,2022-05-24 00:09:53,"0,127s",FAILED
