Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/22 Especificaciones Funcionales - Validar las opciones en la pantalla de soporte,,"- Al seleccionar sobre la opción Preguntas frecuentes, se muestra la Pantalla Preguntas frecuentes.
2- Al seleccionar sobre la opción Términos y condiciones, se muestra la Pantalla Términos y condiciones.
3- Al seleccionar sobre la opción Seguridad, se muestra la Pantalla Seguridad.

El back nativo del sistema operativo regresa al usuario a la pantalla desde la que invocó la opción.

El texto mostrado en la pantalla es configurado por Spotlight.",TET-828,2022-05-27 12:08:47,2022-05-27 12:10:08,"1m - 20,789s",PASSED
"startApplication(URL, true)",,,,2022-05-27 12:08:48,2022-05-27 12:09:36,"48,174s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-27 12:09:36,2022-05-27 12:09:46,"10,003s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Soporte""), 0)",,,,2022-05-27 12:09:46,2022-05-27 12:09:49,"2,780s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes (1)""), 0)",,,,2022-05-27 12:09:49,2022-05-27 12:09:50,"1,808s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Back Preguntas Frecuentes""), 0)",,,,2022-05-27 12:09:50,2022-05-27 12:09:57,"6,694s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/Soporte/android.widget.TextView - Bases y condiciones (1)""), 0)",,,,2022-05-27 12:09:57,2022-05-27 12:09:59,"1,949s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Back Bases y Condiciones""), 0)",,,,2022-05-27 12:09:59,2022-05-27 12:10:03,"3,794s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-27 12:10:03,2022-05-27 12:10:05,"1,763s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Back Seguridad""), 0)",,,,2022-05-27 12:10:05,2022-05-27 12:10:08,"3,378s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/23 Especificaciones Funcionales - Compartir,,El back nativo del sistema operativo Android regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-27 12:10:08,2022-05-27 12:11:41,"1m - 32,938s",PASSED
"startApplication(URL, true)",,,,2022-05-27 12:10:08,2022-05-27 12:11:26,"1m - 17,383s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-27 12:11:26,2022-05-27 12:11:36,"10,003s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-27 12:11:36,2022-05-27 12:11:38,"2,145s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView boton compartir""), 0)",,,,2022-05-27 12:11:38,2022-05-27 12:11:40,"1,733s",PASSED
"Textocompartir = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Se copi la informacin de esta versin en tu dispositivo""), 0)",,,,2022-05-27 12:11:40,2022-05-27 12:11:41,"1,271s",PASSED
"verifyEqual(Textocompartir, ""Se copió la información de esta versión en tu dispositivo."")",,,,2022-05-27 12:11:41,2022-05-27 12:11:41,"0,002s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/24 - Especificaciones Funcionales - Opción Llamanos,,El botón de flecha para regresar regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-27 12:11:41,2022-05-27 12:13:05,"1m - 23,772s",PASSED
"startApplication(URL, true)",,,,2022-05-27 12:11:41,2022-05-27 12:12:50,"1m - 8,298s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-27 12:12:50,2022-05-27 12:13:00,"10,002s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Soporte""), 0)",,,,2022-05-27 12:13:00,2022-05-27 12:13:02,"2,759s",PASSED
"takeScreenshot("""", CONTINUE_ON_FAILURE)",,,,2022-05-27 12:13:02,2022-05-27 12:13:04,"1,372s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Boton Back""), 0)",,,,2022-05-27 12:13:04,2022-05-27 12:13:05,"0,978s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/25 Especificaciones funcionales - Falla de conexión en Preguntas Frecuentes y Pantalla Bases y condiciones,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-27 12:13:05,2022-05-27 12:13:42,"37,212s",PASSED
"startApplication(URL, false)",,,,2022-05-27 12:13:05,2022-05-27 12:13:20,"15,160s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-27 12:13:20,2022-05-27 12:13:30,"10,003s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-27 12:13:30,2022-05-27 12:13:33,"2,580s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-27 12:13:33,2022-05-27 12:13:38,"4,590s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes""), 0)",,,,2022-05-27 12:13:38,2022-05-27 12:13:38,"0,787s",PASSED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-27 12:13:38,2022-05-27 12:13:40,"1,264s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-27 12:13:40,2022-05-27 12:13:40,"0,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-27 12:13:40,2022-05-27 12:13:40,"0,453s",PASSED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-27 12:13:40,2022-05-27 12:13:42,"1,908s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/26 Falla de Conexión en la pantalla de Seguridad,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-27 12:13:42,2022-05-27 12:14:22,"40,104s",PASSED
"startApplication(URL, false)",,,,2022-05-27 12:13:42,2022-05-27 12:13:59,"16,676s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-27 12:13:59,2022-05-27 12:14:09,"10,003s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-27 12:14:09,2022-05-27 12:14:11,"2,068s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-27 12:14:11,2022-05-27 12:14:17,"6,041s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-27 12:14:17,2022-05-27 12:14:18,"0,819s",PASSED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-27 12:14:18,2022-05-27 12:14:19,"1,406s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-27 12:14:19,2022-05-27 12:14:19,"0,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-27 12:14:19,2022-05-27 12:14:20,"0,446s",PASSED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-27 12:14:20,2022-05-27 12:14:22,"2,190s",PASSED
