Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Sprint 1/05HU-Detalle de productos/58 Validar la navegación - Pantalla de Detalle de cuentas de cuentas,,"El botón de flecha para regresar, regresa al usuario a la Pantalla Resumen de cuenta (Caja de ahorro/Cuenta corriente)desde donde invocó la pantalla Detalle de cuenta corriente.

El botón Editarse mostrará como un ícono alusivo a un lápiz.

El texto que corresponde al alias o nombre de la cuenta, junto con los últimos cuatro (04) dígitos del número de cuenta, serán retornados por el servicio.

La estructura del texto es la siguiente “<alias de la cuenta>…<últimos cuatro dígitos del número de cuenta>”.

En caso que el alias o nombre de la cuenta sea muy extenso, se mostrarán tantos caracteres como permita la resolución de la pantalla.

La pantalla cuenta con los siguientes elementos:
1- Header de la pantalla.
2- Botón de flecha para regresar.
3- Editar (Botón).


Precondiciones
Para ingresar a esta pantalla el usuario debe seleccionar el ícono de información, ubicado en la esquina superior derecha de la Pantalla Resumen de cuenta (Caja de ahorro/Cuenta corriente), cuando la cuenta consultada corresponde a una cuenta corriente",TET-884,2022-05-24 15:23:50,2022-05-24 15:24:28,"38,619s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:23:50,2022-05-24 15:24:28,"38,309s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/59 Validación de envío de peticiones en la pantalla de Detalle de cuentas,,"Resultado Esperado
Al momento de pulsar repetidamente sobre alguna opción,  en la pantalla de Detalle de cuentas ,  debe ejercer una acción a la cual se corresponda y no enviar varias peticiones al backend",TET-883,2022-05-24 15:24:28,2022-05-24 15:25:31,"1m - 2,372s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:24:29,2022-05-24 15:25:10,"41,115s",PASSED
"tap(findTestObject(""Sprint 1/dasboard/android.widget.ImageView icono inferior menu""), 0)",,,,2022-05-24 15:25:10,2022-05-24 15:25:31,"20,913s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/60 Validación de envío de peticiones en la pantalla de Detalle de cuentas,,"Al momento de pulsar repetidamente sobre alguna opcion, solamente debe ejercer una acción a la cual se corresponda",TET-882,2022-05-24 15:25:31,2022-05-24 15:26:02,"31,753s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:25:31,2022-05-24 15:26:02,"31,457s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/61 Consulta de Cuotas opciones de expandir y contraer,,"Precondiciones
Junto con los textos de las barras de subtítulo, se muestra, entre paréntesis, la cantidad de cuotas que se listan bajo esa barra, además de un ícono de flecha hacia arriba.


Datos utilizados
Ninguna

Pasos a seguir
Ingresar a la aplicación con Credenciales válidas

Acceder a la pantalla de consulta de cuotas

Seleccionar las flechas de arriba/abajo

Validar que funcione correctamente.


Resultado Esperado
Los listados se muestran desplegados por defecto.
1- Al seleccionar sobre el ícono de flecha hacia arriba, de cualquiera de las barras de subtítulo, se pliega el listado correspondiente, y el ícono de flecha cambia de dirección hacia abajo.

El resto de los elementos, posteriores a esa barra, cambia de posición en pantalla.",TET-881,2022-05-24 15:26:02,2022-05-24 15:26:44,"41,649s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:26:03,2022-05-24 15:26:44,"41,337s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/62 Estructura de la pantalla - Pantalla Resumen de certificado de ahorro (CDA),,"La pantalla cuenta con los siguientes elementos:

Header de la pantalla con el alias o nombre del CDA, seguido de los cuatro (04) últimos dígitos del número de CDA.

Botón de flecha para regresar.

Icono de información.

Información resumen del CDA

Título “Capital”.

Monto del capital invertido. 

Título “Total intereses:”.

Intereses retornados por el capital en el plazo correspondiente.

Título “Fecha de vencimiento:”

Fecha en que caduca el CDA.

Barra de subtítulos con el texto “Capitalizaciones de intereses”.

Listado de intereses retornados por el capital invertido.",TET-874,2022-05-24 15:26:44,2022-05-24 15:27:26,"41,801s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:26:44,2022-05-24 15:27:26,"41,465s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/63 Especificaciones funcionales - Pantalla Resumen de certificado de ahorro (CDA),,"Descripción
Para ingresar a esta pantalla, el usuario debe seleccionar un certificado de ahorro, en el listado de productos de la Pantalla Dashboard.

Al ingresan a la pantalla se muestra un elemento showloading, en el centro de la pantalla, con el siguiente texto: “Cargando movimientos…”.

Una vez se cargan todos los datos y transacciones en los listados, se oculta el showloading.

El botón de flecha para regresar, regresa al usuario a la Pantalla Dashboard.

Al seleccionar el ícono de información, se muestra al usuario la Pantalla Detalle de certificado de ahorro (CDA).  

El texto que corresponde al alias o nombre del CDA, junto con los últimos cuatro (04) dígitos del número de CDA, serán retornados por el servicio.

La estructura del texto es la siguiente: “<alias del CDA>…<últimos cuatro dígitos del número de CDA>”.

En caso que el alias o nombre del CDA sea muy extenso, se mostrarán tantos caracteres como permita la resolución de la pantalla.

El monto que acompaña la etiqueta de Capital corresponde al monto del capital invertido y será retornado por el servicio.

El monto se muestra acompañado del tipo de moneda correspondiente.

El monto que acompaña la etiqueta de Total intereses corresponde a los intereses retornados por el capital en el plazo correspondiente y será retornado por el servicio.

El monto se muestra acompañado del tipo de moneda correspondiente.

La fecha que acompaña la etiqueta de Fecha de vencimiento corresponde a la fecha en que caduca el CDA y será retornada por el servicio.

El formato de la fecha es DD/MM/AAAA.

El listado de operaciones mostrada bajo la barra de subtítulos Capitalizaciones de intereses corresponde a los depósitos recibidos en la cuenta por intereses devengados.

El listado será retornado por el servicio.

El listado debe estar ordenado cronológicamente, mostrando el interés más reciente, de primero.

Los datos de los movimientos listados bajo la barra de subtítulos C_apitalizaciones de intereses_, que se muestran, son:

Descripción de la operación.

Fecha en que se abonó el monto de interés.

Monto de la operación, acompañado del tipo de moneda.

El listado de las capitalizaciones de intereses se muestra desplegado por defecto.

Al seleccionar sobre el ícono de flecha hacia arriba, se pliega el listado y el ícono de flecha cambia de dirección hacia abajo.

El usuario podrá hacer scroll en la pantalla para ver todas las operaciones en caso de ser requerido.

El scroll se aplica sobre toda la pantalla, incluyendo la sección superior verde. 

El back nativo del sistema operativo, regresa al usuario a la Pantalla Dashboard.",TET-873,2022-05-24 15:27:26,2022-05-24 15:28:08,"42,163s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:27:26,2022-05-24 15:28:08,"41,853s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/64 Falla de conexión - Pantalla Resumen de certificado de ahorro (CDA),,"En caso de falla de conexión, al intentar ingresar a la Pantalla Resumen de certificado de ahorro se mostrará un alert nativo del SO con los siguientes elementos:

Título “Mensaje”.

Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.

Botón Aceptar.

El botón Aceptar cierra el alert, y muestra al usuario la Pantalla Resumen de certificado de ahorro con las siguientes características:

·         Muestra todas las etiquetas correspondientes, con los datos que pertenece a cada una, en blanco.

·         Muestra una barra de subtítulo con el texto “Error”.

·         Bajo la barra de subtítulo se muestran los renglones donde deben verse las transacciones, con un ícono de alerta, seguido del siguiente texto “¡Algo salió mal! Por favor intenta otra vez después”.",TET-872,2022-05-24 15:28:08,2022-05-24 15:28:51,"43,415s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:28:08,2022-05-24 15:28:51,"43,089s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/65 Consideraciones o validaciones - Pantalla Resumen de certificado de ahorro (CDA),,"n caso que la cuenta no tenga transacciones para mostrar, se mostrará un mensaje informativo con el siguiente texto “Sin movimientos” en forma de texto plano, en el centro de la pantalla.

Todos los datos de las transacciones son retornados por el servicio.

La información mostrada en el dato Descripción de la operación, dependerá de lo que retorne el servicio para ese campo.

Las siguientes opciones de la Pantalla Resumen Certificado de ahorro (CDA) se mostrarán inhabilitadas para este sprint:

a.    Barra de búsqueda (Corresponde al Sprint #2).

b.    Búsqueda avanzada (Corresponde al Sprint #2).

c.     Ver extractos (Botón) (Corresponde al Sprint #3).

d.    Mas > Actualizar configuraciones de la cuenta. (Corresponde al Sprint #4).

e.    Seleccionar una transacción para ver los detalles. (Corresponde al Sprint #2).",TET-871,2022-05-24 15:32:13,2022-05-24 15:33:17,"1m - 4,520s",FAILED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:32:13,2022-05-24 15:32:47,"34,182s",PASSED
"tap(findTestObject(""Sprint 1/dasboard/android.widget.TextView - Caja de ahorros""), 0)",,,,2022-05-24 15:32:47,2022-05-24 15:33:17,"30,331s",FAILED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/66 Estructura de la pantalla - Pantalla Detalle de certificado de ahorro (CDA),,"La pantalla cuenta con los siguientes elementos:

Header de la pantalla con el alias o nombre del CDA, seguido de los cuatro (04) últimos dígitos del número de CDA.

Botón de flecha para regresar.

Editar (Botón).

Barra de subtítulo con el texto “Resumen de saldos”

Listado de datos de balances y saldos del CDA consultados.

Barra de subtítulos con el texto “Datos del CDA”.

Listado de datos del CDA consultado

Barra de subtítulo con el texto “Costos y beneficios”.

Listado de datos referentes a costos y beneficios relacionados con el CDA consultado.",TET-870,2022-05-24 15:33:17,2022-05-24 15:34:13,"55,820s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:33:18,2022-05-24 15:33:50,"32,647s",PASSED
"tap(findTestObject(""Sprint 1/dasboard/android.widget.TextView - 96912750 numero de cuenta""), 0)",,,,2022-05-24 15:33:50,2022-05-24 15:34:13,"22,890s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/67 Especificaciones funcionales - Pantalla Detalle de certificado de ahorro (CDA),,"Descripción
Para ingresar a esta pantalla el usuario debe seleccionar el ícono de información, ubicado en la esquina superior derecha de la Pantalla Resumen de certificado de ahorro (CDA).

El botón de flecha para regresar, regresa al usuario a la Pantalla Resumen de certificado de ahorro (CDA) desde donde invocó la pantalla Detalle de certificado de ahorro (CDA).

El botón Editar se mostrará en forma de un ícono alusivo a un lápiz.

Al seleccionar el botón Editar, se muestra al usuario la Pantalla Personalizar producto.

El texto que corresponde al alias o nombre del CDA, junto con los últimos cuatro (04) dígitos del número de CDA, serán retornados por el servicio.

La estructura del texto es la siguiente: “<alias del CDA>…<últimos cuatro dígitos del número de CDA>”.

En caso que el alias o nombre del CDA sea muy extenso, se mostrarán tantos caracteres como permita la resolución de la pantalla.

Bajo la barra de subtítulo Resumen de saldos, se muestran los siguientes datos:

Etiqueta con el texto “Capital:”.

Campo que muestra al usuario el monto del capital invertido.

Etiqueta con el texto “Total de intereses:”.

Campo que muestra al usuario el total de intereses retornados al final del plazo.

Etiqueta con el texto “Último interés acreditado:”.

Campo que muestra al usuario el monto correspondiente al último depósito a la cuenta por concepto de intereses.

Etiqueta con el texto “Fecha última acreditación:”.

Campo que muestra al usuario la fecha en que se recibió el último depósito en la cuenta por concepto de intereses. El formato de la fecha será DD/MM/AAAA.

Etiqueta con el texto “Total intereses pagados:”.

Campo que muestra el monto de la sumatoria de intereses recibidos en la cuenta hasta la fecha de la consulta.

Bajo la barra de subtítulo Datos del CDA, se muestran los siguientes datos:

Etiqueta con el texto “Serie y número:”.

Campo que muestra al usuario la serie y número que identifican el CDA consultado.

Etiqueta con el texto “Titular:”.

Campo que muestra al usuario el (los) nombre(s) y apellido(s) del (los) titulares del CDA consultado.

Etiqueta con el texto “Fecha de vencimiento:”.

Campo que muestra al usuario la fecha en que caduca el CDA consultado. El formato de la fecha será DD/MM/AAAA.

Etiqueta con el texto “Capitalización:”.

Campo que muestra la periodicidad de acreditación de intereses: Trimestral, Semestral, Anual, al vencimiento, etc.

Etiqueta con el texto “Cuenta crédito:”.

Campo que muestra el alias y el número de cuenta, de la cuenta de acreditación de los intereses.

Bajo la barra de subtítulo Costos y beneficios, se muestran los siguientes datos:

Etiqueta con el texto “Tasa de interés:”.

Campo que muestra al usuario la tasa de interés aplicada al CDA.

Etiqueta con el texto “Comisión por cancelación anticipada:”.

Campo que muestra al usuario el monto a debitar en caso de cancelar el CDA antes de la fecha de vencimiento.

El usuario podrá hacer scroll en la pantalla para ver todos los datos, en caso de ser requerido.

El back nativo del sistema operativo regresa al usuario a la Pantalla Resumen Certificado de ahorro (CDA) desde donde invocó la pantalla Detalle Certificado de ahorro (CDA).",TET-869,2022-05-24 15:34:13,2022-05-24 15:35:18,"1m - 4,725s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:34:13,2022-05-24 15:34:51,"37,728s",PASSED
"tap(findTestObject(""Sprint 1/dasboard/android.widget.ImageView icono inferior menu""), 0)",,,,2022-05-24 15:34:51,2022-05-24 15:35:18,"26,669s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/68 Falla de conexión - Pantalla Detalle de certificado de ahorro (CDA),,"Descripción
En caso de falla de conexión, al intentar ingresar a la Pantalla Detalle de certificado de ahorro se mostrará un alert nativo del SO con los siguientes elementos:

Título “Mensaje”.

Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.

Botón Aceptar.

El botón Aceptar cierra el alert, y muestra al usuario la Pantalla Detalle de certificado de ahorro con las siguientes características:

Muestra todas las etiquetas correspondientes, con los datos que pertenece a cada una, en blanco.


Precondiciones
Ninguna",TET-868,2022-05-24 15:35:18,2022-05-24 15:35:51,"32,928s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:35:18,2022-05-24 15:35:51,"32,633s",PASSED
,,,,,,,
Test Cases/Sprint 1/05HU-Detalle de productos/69 Consideraciones o validaciones - Pantalla Detalle de certificado de ahorro (CDA),,"Descripción
El ícono para el botón Editar será una imagen definida para este fin.

Todos los datos que acompañan a cada una de las etiquetas de la pantalla, son retornados por el servicio.

En caso que la resolución del dispositivo no permita mostrar alguna etiqueta o dato completo, se generará una segunda o más líneas para que se vea completo en pantalla.

Todos los montos se muestran acompañados del tipo de moneda que corresponde.

Para el caso del dato que acompaña a la etiqueta Titular, en caso de ser más de un titular, se mostrarán los nombres y apellidos de cada uno, separados por una coma. Se generará una segunda o más líneas para ver todos los nombres completos.",TET-866,2022-05-24 15:35:51,2022-05-24 15:36:38,"47,152s",PASSED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 15:35:51,2022-05-24 15:36:38,"46,853s",PASSED
