Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-24 12:15:48,2022-05-24 12:15:50,"1,319s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-24 12:15:50,2022-05-24 12:16:19,"29,041s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-24 12:16:19,2022-05-24 12:16:22,"3,477s",PASSED
"tap(findTestObject(""Sprint 1/cierre de sesion/android.widget.Button - SI (cerrar sesion)""), 0)",,,,2022-05-24 12:16:22,2022-05-24 12:16:23,"0,979s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/18 Validaciones Funcionales - Intentar iniciar sesión con falla de conexión,,"n caso de falla de conexión, al seleccionar el botón Ingresar, se mostrará un alert nativo del SO con los siguientes elementos:
1- Título “Mensaje”.
2- Texto: “Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo.”.
3- Botón Aceptar.",TET-906,2022-05-24 12:16:23,2022-05-24 12:17:19,"55,461s",FAILED
"startApplication(URL, false)",,,,2022-05-24 12:16:24,2022-05-24 12:16:47,"23,059s",PASSED
"delay(10, STOP_ON_FAILURE)",,,,2022-05-24 12:16:47,2022-05-24 12:16:57,"10,017s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-24 12:16:57,2022-05-24 12:17:04,"7,422s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-24 12:17:04,2022-05-24 12:17:07,"3,216s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-24 12:17:07,2022-05-24 12:17:10,"2,942s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-24 12:17:10,2022-05-24 12:17:12,"2,077s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Ingresar""), 0)",,,,2022-05-24 12:17:12,2022-05-24 12:17:15,"2,685s",PASSED
"Mensajefallaconexion = getText(findTestObject(""Sprint 1/falla de conexion dashboard/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-24 12:17:15,2022-05-24 12:17:16,"0,697s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-24 12:17:16,2022-05-24 12:17:16,"0,003s",FAILED
"tap(findTestObject(""Sprint 1/falla de conexion dashboard/android.widget.Button - ACEPTAR""), 0)",,,,2022-05-24 12:17:16,2022-05-24 12:17:17,"0,814s",PASSED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-24 12:17:17,2022-05-24 12:17:19,"2,075s",PASSED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/19 Estructura de pantalla - Pantalla Cierre de sesión,,"a pantalla cuenta con los siguientes elementos:

 Encabezado de la pantalla con banner principal (logotipo del banco).

Icono de confirmación en color verde.

 Texto informativo 1.

  Texto informativo 2.

 Ingresar (Botón).",TET-901,2022-05-24 12:17:19,2022-05-24 12:19:39,"2m - 19,832s",FAILED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-24 12:17:19,2022-05-24 12:18:08,"48,556s",PASSED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-24 12:18:08,2022-05-24 12:18:38,"30,134s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-24 12:18:38,2022-05-24 12:19:08,"30,611s",FAILED
"mensajecierresesion = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Ests seguro de querer salir""), 0)",,,,2022-05-24 12:19:08,2022-05-24 12:19:39,"30,145s",FAILED
"verifyEqual(mensajecierresesion, ""¿Estás seguro de querer salir?"")",,,,2022-05-24 12:19:39,2022-05-24 12:19:39,"0,003s",FAILED
