Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Sprint 1/02HU-Soporte/23 Especificaciones Funcionales - Compartir,,El back nativo del sistema operativo Android regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-23 12:42:54,2022-05-23 12:43:48,"54,379s",PASSED
"startApplication(APKjose, true)",,,,2022-05-23 12:42:54,2022-05-23 12:43:32,"37,984s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 12:43:32,2022-05-23 12:43:42,"10,010s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-23 12:43:42,2022-05-23 12:43:45,"3,345s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView boton compartir""), 0)",,,,2022-05-23 12:43:45,2022-05-23 12:43:47,"2,139s",PASSED
"Textocompartir = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Se copi la informacin de esta versin en tu dispositivo""), 0)",,,,2022-05-23 12:43:47,2022-05-23 12:43:48,"0,561s",PASSED
"verifyEqual(Textocompartir, ""Se copió la información de esta versión en tu dispositivo."")",,,,2022-05-23 12:43:48,2022-05-23 12:43:48,"0,001s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/24 - Especificaciones Funcionales - Opción Llamanos,,El botón de flecha para regresar regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-23 12:43:48,2022-05-23 12:44:47,"59,279s",PASSED
"startApplication(APKjose, true)",,,,2022-05-23 12:43:48,2022-05-23 12:44:31,"42,973s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 12:44:31,2022-05-23 12:44:41,"10,010s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Soporte""), 0)",,,,2022-05-23 12:44:41,2022-05-23 12:44:45,"3,276s",PASSED
"takeScreenshot("""", CONTINUE_ON_FAILURE)",,,,2022-05-23 12:44:45,2022-05-23 12:44:46,"1,435s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Boton Back""), 0)",,,,2022-05-23 12:44:46,2022-05-23 12:44:47,"1,265s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/25 Especificaciones funcionales - Falla de conexión en Preguntas Frecuentes y Pantalla Bases y condiciones,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-23 12:44:47,2022-05-23 12:45:26,"38,369s",PASSED
"startApplication(APKjose, false)",,,,2022-05-23 12:44:48,2022-05-23 12:45:04,"16,520s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 12:45:04,2022-05-23 12:45:14,"10,015s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-23 12:45:14,2022-05-23 12:45:16,"1,987s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-23 12:45:16,2022-05-23 12:45:22,"5,282s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes""), 0)",,,,2022-05-23 12:45:22,2022-05-23 12:45:22,"0,739s",PASSED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-23 12:45:22,2022-05-23 12:45:23,"1,213s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-23 12:45:23,2022-05-23 12:45:23,"0,001s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-23 12:45:23,2022-05-23 12:45:24,"0,478s",PASSED
"toggleAirplaneMode(""no"", CONTINUE_ON_FAILURE)",,,,2022-05-23 12:45:24,2022-05-23 12:45:26,"1,739s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/26 Falla de Conexión en la pantalla de Seguridad,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-23 12:45:26,2022-05-23 12:46:02,"36,310s",PASSED
"startApplication(APKjose, false)",,,,2022-05-23 12:45:26,2022-05-23 12:45:43,"16,950s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 12:45:43,2022-05-23 12:45:53,"10,009s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-23 12:45:53,2022-05-23 12:45:55,"1,977s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-23 12:45:55,2022-05-23 12:45:59,"4,316s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-23 12:45:59,2022-05-23 12:46:00,"0,875s",PASSED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-23 12:46:00,2022-05-23 12:46:01,"1,297s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-23 12:46:01,2022-05-23 12:46:01,"0,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-23 12:46:01,2022-05-23 12:46:02,"0,505s",PASSED
