Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyEqual(Textocompartir, ""Se copió la información de esta versión en tu dispositivo."")",,,,2022-05-02 21:51:43,2022-05-02 21:51:43,"0,002s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/24 - Especificaciones Funcionales - Opción Llamanos,,El botón de flecha para regresar regresa al usuario a la pantalla desde la que invocó la opción.,Pantalla de Soporte,2022-05-02 21:51:43,2022-05-02 21:53:05,"1m - 22,057s",PASSED
"startApplication(APKjose, true)",,,,2022-05-02 21:51:43,2022-05-02 21:52:48,"1m - 5,102s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 21:52:48,2022-05-02 21:52:58,"10,002s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Soporte""), 0)",,,,2022-05-02 21:52:58,2022-05-02 21:53:02,"3,772s",PASSED
"takeScreenshot("""", CONTINUE_ON_FAILURE)",,,,2022-05-02 21:53:02,2022-05-02 21:53:03,"1,602s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.ImageView Boton Back""), 0)",,,,2022-05-02 21:53:03,2022-05-02 21:53:05,"1,152s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/25 Especificaciones funcionales - Falla de conexión en Preguntas Frecuentes y Pantalla Bases y condiciones,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-02 21:53:05,2022-05-02 21:53:44,"39,015s",PASSED
"startApplication(APKjose, false)",,,,2022-05-02 21:53:05,2022-05-02 21:53:21,"15,834s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 21:53:21,2022-05-02 21:53:31,"10,004s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-02 21:53:31,2022-05-02 21:53:34,"2,671s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-02 21:53:34,2022-05-02 21:53:40,"6,498s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Preguntas frecuentes""), 0)",,,,2022-05-02 21:53:40,2022-05-02 21:53:41,"0,980s",PASSED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-02 21:53:41,2022-05-02 21:53:43,"1,563s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-02 21:53:43,2022-05-02 21:53:43,"0,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-02 21:53:43,2022-05-02 21:53:43,"0,509s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-02 21:53:43,2022-05-02 21:53:44,"0,465s",PASSED
,,,,,,,
Test Cases/Sprint 1/02HU-Soporte/26 Falla de Conexión en la pantalla de Seguridad,,"El botón Compartir se mostrará en forma de ícono alusivo.
Al seleccionar el botón Compartir se mostrará una ventana emergente de color Mensaje de Info con el siguiente texto “Se copió la información de esta versión en tu dispositivo.”.
El sistema copiará el texto con la versión de la App y la información del SO y el dispositivo, en el portapapeles del dispositivo.",TET-825,2022-05-02 21:53:44,2022-05-02 21:54:28,"44,057s",PASSED
"startApplication(APKjose, false)",,,,2022-05-02 21:53:44,2022-05-02 21:54:02,"17,479s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-02 21:54:02,2022-05-02 21:54:12,"10,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - Soporte pantalla de inicio""), 0)",,,,2022-05-02 21:54:12,2022-05-02 21:54:16,"4,163s",PASSED
"toggleAirplaneMode(""yes"", CONTINUE_ON_FAILURE)",,,,2022-05-02 21:54:16,2022-05-02 21:54:24,"8,663s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Seguridad""), 0)",,,,2022-05-02 21:54:24,2022-05-02 21:54:26,"1,179s",PASSED
"Falladeconexion = getText(findTestObject(""Sprint 1/Soporte/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-02 21:54:26,2022-05-02 21:54:27,"1,610s",PASSED
"verifyEqual(Falladeconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."")",,,,2022-05-02 21:54:27,2022-05-02 21:54:27,"0,002s",PASSED
"tap(findTestObject(""Sprint 1/Soporte/android.widget.Button - ACEPTAR falla de conexion""), 0)",,,,2022-05-02 21:54:27,2022-05-02 21:54:28,"0,533s",PASSED
