Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-23 19:09:44,2022-05-23 19:09:48,"3,429s",PASSED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-23 19:09:48,2022-05-23 19:09:50,"1,861s",PASSED
"tap(findTestObject(""Sprint 1/Login/android.widget.Button - Ingresar""), 0)",,,,2022-05-23 19:09:50,2022-05-23 19:09:51,"1,339s",PASSED
"Mensajefallaconexion = getText(findTestObject(""Sprint 1/falla de conexion dashboard/android.widget.TextView - Ups Hubo una falla en la conexin. Por favor, verific y prob de nuevo""), 0)",,,,2022-05-23 19:09:51,2022-05-23 19:09:52,"1,154s",PASSED
"verifyEqual(Mensajefallaconexion, ""Ups! Hubo una falla en la conexión. Por favor, verificá y probá de nuevo."", CONTINUE_ON_FAILURE)",,,,2022-05-23 19:09:52,2022-05-23 19:09:52,"0,002s",FAILED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/17 Cierre de Sesión - Desde la pantalla Resumen -por Tiempo de Inactividad,,"El tiempo de inactividad para cerrar la sesión es de cinco (05) minutos.

 Al cumplirse el tiempo de inactividad, la App cierra la sesión del usuario y muestra la Pantalla Cierre de sesión.",TET-945,2022-05-23 19:09:52,2022-05-23 19:18:41,"8m - 48,851s",FAILED
"startApplication(URL, true)",,,,2022-05-23 19:09:53,2022-05-23 19:10:30,"37,848s",PASSED
"delay(10, CONTINUE_ON_FAILURE)",,,,2022-05-23 19:10:30,2022-05-23 19:10:40,"10,002s",PASSED
"clearText(findTestObject(""Sprint 1/Login/android.widget.EditText - Numero de celular login""), 0)",,,,2022-05-23 19:10:40,2022-05-23 19:11:11,"30,126s",FAILED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - Ejemplo 0981123456""), Numerocelular, 0)",,,,2022-05-23 19:11:11,2022-05-23 19:11:41,"30,119s",FAILED
"setText(findTestObject(""Sprint 1/Login/android.widget.EditText - tipear contrasea""), Contrasena, 0)",,,,2022-05-23 19:11:41,2022-05-23 19:12:11,"30,124s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.Button - Ingresar""), 0)",,,,2022-05-23 19:12:11,2022-05-23 19:12:41,"30,090s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-23 19:12:41,2022-05-23 19:13:11,"30,104s",FAILED
"delay(300, CONTINUE_ON_FAILURE)",,,,2022-05-23 19:13:11,2022-05-23 19:18:11,"5m - 0,009s",PASSED
"MensajeInactividad = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Sesin cerrada por inactividad. Ingres de nuevo""), 0)",,,,2022-05-23 19:18:11,2022-05-23 19:18:41,"30,109s",FAILED
"verifyEqual(MensajeInactividad, ""Sesión cerrada por inactividad. Ingresá de nuevo."")",,,,2022-05-23 19:18:41,2022-05-23 19:18:41,"0,002s",FAILED
,,,,,,,
Test Cases/Sprint 1/01HU-Login-Cierre de Sesión/19 Estructura de pantalla - Pantalla Cierre de sesión,,"a pantalla cuenta con los siguientes elementos:

 Encabezado de la pantalla con banner principal (logotipo del banco).

Icono de confirmación en color verde.

 Texto informativo 1.

  Texto informativo 2.

 Ingresar (Botón).",TET-901,2022-05-23 19:18:41,2022-05-23 19:22:35,"3m - 54,266s",FAILED
"callTestCase(findTestCase(""Sprint 1/01HU-Login-Cierre de Sesión/11 Especificaciones Funcionales - Login exitoso del usuario""), [""NumeroCelular"":findTestData(""Usuarios"").getValue(1, 1), ""Contrasena"":findTestData(""Usuarios"").getValue(2, 1)], CONTINUE_ON_FAILURE)",,,,2022-05-23 19:18:41,2022-05-23 19:21:05,"2m - 23,574s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Menu hamburguesa Inferior""), 0)",,,,2022-05-23 19:21:05,2022-05-23 19:21:35,"30,151s",FAILED
"tap(findTestObject(""Object Repository/Sprint 1/cierre de sesion/android.widget.ImageView Icono salir superior""), 0)",,,,2022-05-23 19:21:35,2022-05-23 19:22:05,"30,118s",FAILED
"mensajecierresesion = getText(findTestObject(""Sprint 1/cierre de sesion/android.widget.TextView - Ests seguro de querer salir""), 0)",,,,2022-05-23 19:22:05,2022-05-23 19:22:35,"30,114s",FAILED
"verifyEqual(mensajecierresesion, ""¿Estás seguro de querer salir?"")",,,,2022-05-23 19:22:35,2022-05-23 19:22:35,"0,003s",FAILED
